Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
96936,WORLD,FUEL,SERVICES,,,
CHILE,S,A,,,,
96937,99.538.950-9,2025-07-24,,,,
96938,77.548.583-3,RADHA,SPA,2025-07-24,,
96939,77.549.098-5,VASMART,CHILE,SPA,2025-07-24,
96940,99.540.210-6,UC,CHRISTUS,SALUD,SPA,2025-07-24
96941,77.549.422-0,ANDRES,CEA,OSORIO,E.I.,2025-07-24
LAYHER,DEL,PACIFICO,S,,,
96942,99.551.260-2,2025-07-24,,,,
96943,77.549.624-K,JAIME,RIVEROS,OYARZO,2025-07-24,
96944,99.557.640-6,ARCHIVERT,S,A,2025-07-24,
96945,77.550.308-4,2025-07-24,,,,
PRANDELLI,SUR,SPA,,,,
96946,77.551.225-3,BR,SERVICIOS,SPA,2025-07-24,
