Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.710.139-0,ISAN,SPA,2025-07-24,,,
76695,77.617.855-1,API,LUZ,SPA,2025-07-24,
76696,77.654.694-1,2025-07-24,,,,
76697,77.626.916-6,FRAMA,LIMITADA,2025-07-24,,
76698,77.619.150-7,webit,2025-07-24,,,
76699,77.584.569-4,2025-07-24,,,,
76700,77.584.612-7,2025-07-24,,,,
CONSTRUCCIÓN,Y,MEDIO,,,,
76701,77.710.202-8,GEOPRO,SPA,2025-07-24,,
SALA,CUNA,Y,JARDIN,,,
INFANTIL,AYUDAME,A,,,,
76702,77.692.380-K,2025-07-24,,,,
76703,77.133.691-4,2025-07-24,,,,
RV,INGENIERIA,Y,,,,
76704,77.585.205-4,2025-07-24,,,,
