Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.574.363-8,SEYCA,SPA,2025-07-24,,,
AYLIN,DISEÑO,Y,,,,
73850,77.503.178-6,2025-07-24,,,,
ASESORIAS,Y,SERVICIOS,,,,
73851,77.479.212-0,JURIDICOS,ALAMOS,2025-07-24,,
73852,76.854.477-8,2025-07-24,,,,
73853,77.503.315-0,PALENA,PATAGONIA,SPA,2025-07-24,
73854,77.019.406-7,AUSTRAL,ICE,SPA,2025-07-24,
73855,77.553.822-8,GABRIEL,CONTRERAS,2025-07-24,,
73856,78.030.209-7,CONSTRUCTORA,O.CH.,2025-07-24,,
73857,77.577.972-1,2025-07-24,,,,
73858,77.503.369-K,2025-07-24,,,,
73859,76.469.712-K,2025-07-24,,,,
