Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
63087,"Arquitectura,",Ingenieria,y,,,
Construcción,Alvaro,Fel,,,,
63088,76.997.027-4,2025-07-24,,,,
63089,76.997.279-K,CUADERNO,ROJO,SPA,2025-07-24,
63090,77.076.508-0,CERVEZA,Y,AGUA,2025-07-24,
BECKER,BECKER,E.I.R.L.,,,,
63091,76.668.084-4,FARMACEUTICAS,PCP,2025-07-24,,
63092,77.077.356-3,PULGAR,CORROTEA,E.I.R.,2025-07-24,
63093,76.529.687-0,Integritic,SpA,2025-07-24,,
63094,77.013.443-9,SCULPE,CHILE,LIMITADA,2025-07-24,
CENTRO,DE,EVENTOS,,,,
63095,77.253.574-0,2025-07-24,,,,
VOLCÁN,IMPERIAL,SPA,,,,
63096,76.669.404-7,GORDILLO,SANTANA,I.E.R.,2025-07-24,
