Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.600.831-1,QM,RENTA,CAR,SPA,2025-07-24,
SOCIEDAD,MEDICA,VB,,,,
97119,78.026.124-2,2025-07-24,,,,
97120,78.026.305-9,2025-07-24,,,,
97121,77.601.388-9,CONSTRUCTORA,2025-07-24,,,
97122,77.601.743-4,MOVIMAT,CHILE,SPA,2025-07-24,
97123,78.026.518-3,TELECOMUNICACIONES,2025-07-24,,,
97124,78.027.659-2,AMITEX,SPA,2025-07-24,,
97125,78.027.863-3,2025-07-24,,,,
INDUSTRIAL,ARB,SPA,,,,
97126,78.028.977-5,COMERCIAL,RBF,SPA,2025-07-24,
ALMACÉN,VIRTUAL,DON,,,,
97127,77.601.934-8,2025-07-24,,,,
97128,78.031.152-5,2025-07-24,,,,
