Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
68913,COMERCIAL,Y,SERVICIOS,,,
68914,76.824.235-6,2025-07-24,,,,
68915,76.815.072-9,INDIVIDUAL,DE,2025-07-24,,
68916,77.234.993-9,SMART,KOMUN,SPA,2025-07-24,
68917,77.328.007-K,DALEFORMA,SPA,2025-07-24,,
68918,76.581.851-6,CASTELLSOFT,SPA,2025-07-24,,
68919,76.824.554-1,2025-07-24,,,,
IGNACIO,PACHECO,PIRCE,,,,
68920,77.355.119-7,COYAN,SPA,2025-07-24,,
INGENIERIA,Y,GESTION,,,,
68921,77.235.471-1,2025-07-24,,,,
