Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.535.703-9,GONZALEZ,EGENAU,2025-07-24,,,
63293,77.080.521-K,RESTAURO,SPA,2025-07-24,,
63294,76.674.617-9,RETORNAENERGIA,LTDA.,2025-07-24,,
63295,76.535.893-0,2025-07-24,,,,
63296,77.026.037-K,CORELAB,SPA,2025-07-24,,
63297,76.290.682-1,2025-07-24,,,,
63298,76.675.227-6,2025-07-24,,,,
63299,77.604.985-9,CYB,AUTOMOTRIZ,SPA,2025-07-24,
63300,77.256.405-8,ROMU,SPA,2025-07-24,,
R,&,T,INGENIERIA,Y,,
63301,77.004.487-1,2025-07-24,,,,
63302,77.081.367-0,2025-07-24,,,,
