Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.032.617-8,DISTRIBUCION,EUGENIO,2025-07-24,,,
PINTO,SANTUBER,E.I.R.L.,,,,
16432,76.061.861-6,2025-07-24,,,,
16433,76.032.980-0,2025-07-24,,,,
16434,76.062.005-K,2025-07-24,,,,
SOMBRA,COLOR,SPA,,,,
SOCIEDAD,DE,SERVICIOS,,,,
16435,76.033.545-2,DE,OTORRINOS,DE,LOS,2025-07-24
16436,76.062.462-4,2025-07-24,,,,
16437,15.218.066-7,2025-07-24,,,,
16438,76.033.816-8,2025-07-24,,,,
16439,76.062.973-1,GASTRONOMICAS,G&G,2025-07-24,,
16440,76.091.646-3,2025-07-24,,,,
