Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
CONSTRUCTORA,ALFA,Y,,,,
68438,77.209.755-7,2025-07-24,,,,
RUBBER,&,GRASS,,,,
68439,77.190.394-0,2025-07-24,,,,
68440,76.799.364-1,2025-07-24,,,,
68441,77.210.087-6,MEDICOS,MUNDO,2025-07-24,,
68442,77.190.421-1,2025-07-24,,,,
68443,77.310.716-5,2025-07-24,,,,
SEGURIDAD,PRIVADA,Y,,,,
GESTION,DE,RIESGOS,,,,
68444,76.797.383-7,MANUEL,MARCELO,2025-07-24,,
MARCHANT,NARANJO,E.I.,,,,
68445,77.496.073-2,2025-07-24,,,,
68446,76.221.800-3,PSICOLOGICOS,ARON,2025-07-24,,
