Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
83396,ARRIENDOS,Y,SERVICIOS,,,
83397,77.432.327-9,CAMI,CREACIONES,SPA,2025-07-24,
83398,77.924.967-0,2025-07-24,,,,
83399,78.063.645-9,2025-07-24,,,,
GRÁFICAS,DIGITAL,ROSA,,,,
SAN,PATRICK,MARKET,,,,
83400,77.932.815-5,2025-07-24,,,,
83401,77.890.973-1,INVERSIONES,MDK,SPA,2025-07-24,
83402,77.943.785-K,JINNY,JOPLER,SPA,2025-07-24,
83403,77.925.059-8,BURCHAC,SPA,2025-07-24,,
83404,77.990.184-K,2025-07-24,,,,
ANGELO,JIMENEZ,E.I.R.L.,,,,
83405,77.432.395-3,2025-07-24,,,,
83406,77.891.596-0,2025-07-24,,,,
TRANSPORTES,PMQ,SPA,,,,
