Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
66098,76.692.477-8,INDIVIDUAL,DE,2025-07-24,,
66099,77.727.476-7,2025-07-24,,,,
FGO,INGENIERÍA,Y,,,,
66100,77.392.014-1,2025-07-24,,,,
SJV,IMPORTACIONES,Y,,,,
66101,76.692.801-3,2025-07-24,,,,
66102,77.200.268-8,2025-07-24,,,,
66103,77.727.808-8,AEROMETRIC,SPA,2025-07-24,,
66104,77.392.558-5,2025-07-24,,,,
66105,76.693.066-2,IVAMAR,PUBLICIDAD,SPA,2025-07-24,
66106,77.203.865-8,MONOCROMO,SPA,2025-07-24,,
66107,77.118.789-7,ELECTRICOS,TESLA,2025-07-24,,
66108,77.728.265-4,SALUD,CARVAJAL,Y,2025-07-24,
