Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.488.302-9,JB,SERVICIOS,SPA,2025-07-24,,
36768,77.515.318-0,BIOTELIER,LABS,SPA,2025-07-24,
36769,76.544.298-2,JAVIER,RIQUELME,OÑATE,2025-07-24,
36770,77.321.796-3,SANITIMAXCHILE,LIMITADA,2025-07-24,,
36771,77.488.936-1,C&O,BIOFORMATE,SPA,2025-07-24,
36772,77.515.849-2,2025-07-24,,,,
36773,77.489.803-4,PRAT,ABOGADOS,SPA,2025-07-24,
36774,76.545.477-8,carrasco,y,salinas,spa,2025-07-24
36775,77.321.967-2,COMERCIALIZADORA,ZONA,2025-07-24,,
36776,77.516.576-6,ECOFRACTALES,SPA,2025-07-24,,
36777,77.323.756-5,SABORES,SUREÑOS,SPA,2025-07-24,
