Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.417.691-8,S.,MILLAPELLET,SPA,2025-07-24,,
69907,77.287.058-2,MANDIOLA,CHAVEZ,E.I.R.,2025-07-24,
SOC.,TRANSPORTES,DE,,,,
69908,76.856.427-2,PASAJEROS,GACITUA,Y,2025-07-24,
69909,77.418.187-3,ANÓNIMA,SPA,2025-07-24,,
69910,77.287.876-1,2025-07-24,,,,
69911,77.382.035-K,2025-07-24,,,,
69912,77.573.577-5,2025-07-24,,,,
69913,76.650.429-9,BLINSEG,SPA,2025-07-24,,
69914,77.283.292-3,TROKIN,SPA,2025-07-24,,
69915,77.873.788-4,2025-07-24,,,,
BAJO,EL,MEMBRILLO,,,,
69916,77.383.138-6,2025-07-24,,,,
