Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.635.156-3,INTERLAGOS,SPA,2025-07-24,,,
37967,77.404.573-2,2025-07-24,,,,
37968,76.730.951-1,2025-07-24,,,,
37969,77.647.684-6,2025-07-24,,,,
INGENIERÍA,RBV,SPA,,,,
GLVM,TOPOGRAFIA,Y,,,,
37970,77.647.815-6,2025-07-24,,,,
37971,77.648.443-1,DE,EVENTOS,PISCO,2025-07-24,
37972,77.635.363-9,SAN,PEDRO,SPA,2025-07-24,
37973,77.635.594-1,MITROMU,SPA,2025-07-24,,
37974,77.404.760-3,2025-07-24,,,,
37975,77.636.774-5,CONSTRUCTORA,BM,SPA,2025-07-24,
SERVICIOS,MEDICOS,Y,,,,
37976,77.648.575-6,ODONTOLOGICOS,S&F,2025-07-24,,
