Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.894.766-8,INNOVA,DENTAL,SPA,2025-07-24,,
100082,77.894.883-4,INTEREX,SPA,2025-07-24,,
ASESORIA,Y,GESTION,MPL,,,
100083,77.895.345-5,2025-07-24,,,,
100084,77.895.606-3,OBRAS,MENORES,2025-07-24,,
ROBERTO,GODOY,BRAVO,,,,
100085,77.896.226-8,EGIDA,SPA,2025-07-24,,
100086,77.897.204-2,2025-07-24,,,,
100087,77.897.358-8,DISTRIBUIDORA,SAN,2025-07-24,,
100088,77.897.414-2,REPRESENTACIÓN,2025-07-24,,,
CUEVAS,FORTUÑO,E.I.R.L.,,,,
100089,77.898.361-3,F&R,SPA,2025-07-24,,
IMPORTADORA,AQUA,NEAT,,,,
100090,77.898.434-2,2025-07-24,,,,
