Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.094.361-0,CAR,SPEED,SPA,2025-07-24,,
106315,78.094.372-6,CONTRERAS,Y,MARTINEZ,2025-07-24,
106316,78.094.651-2,2025-07-24,,,,
ACADEMY,CHILE,SPA,,,,
VÉLIZ,Y,RENCORET,,,,
106317,78.094.918-K,2025-07-24,,,,
106318,78.095.136-2,TRANS-TERRA,SPA,2025-07-24,,
106319,78.095.217-2,2025-07-24,,,,
INGENIERIA,6301,SPA,,,,
106320,78.095.645-3,VERÓNICA,BUSTOS,2025-07-24,,
106321,78.096.695-5,2025-07-24,,,,
106322,78.097.582-2,2025-07-24,,,,
DISTRIBUCIÓN,C,&,R,SPA,,
106323,78.097.700-0,2025-07-24,,,,
106324,78.097.894-5,2025-07-24,,,,
VELÁSQUEZ,RIQUELME,E.,,,,
