Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
INGENIERIA,Y,MONTAJES,,,,
77.094.823-1,ELECTRICOS,"""JASEI","""",2025-07-24,,
63592,77.091.991-6,2025-07-24,,,,
63593,77.102.535-8,ABEX,SYSTEM,SPA,2025-07-24,
63594,77.277.694-2,SALUD,VISIÓN,SPA,2025-07-24,
63595,76.684.466-9,2025-07-24,,,,
63596,76.304.931-0,"RODRÍGUEZ,",2025-07-24,,,
EMPRESA,INDIVIDUAL,DE,,,,
63597,77.277.961-5,2025-07-24,,,,
JUAN,RAMIREZ,BRIONES,,,,
63598,79.850.930-6,2025-07-24,,,,
Y,COMPANIA,LIMITADA,,,,
63599,77.092.534-7,2025-07-24,,,,
63600,77.013.755-1,2025-07-24,,,,
QUEZADA,BAIER,SPA.,,,,
