Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
74355,ROJAS,&,SEGOVIA,,,
74356,77.018.600-5,2025-07-24,,,,
INVERSIONES,REBOLLEDO,Y,,,,
74357,78.057.374-0,2025-07-24,,,,
74358,76.872.353-2,NEFROAUSTRAL,SPA,2025-07-24,,
74359,77.039.394-9,KBZA,MUTANTE,SPA,2025-07-24,
74360,77.594.120-0,ICFUTURO,LTDA.,2025-07-24,,
74361,77.528.168-5,LA,FLORESTA,SPA,2025-07-24,
SOCIEDAD,DE,TRANSPORTES,,,,
74362,76.872.635-3,2025-07-24,,,,
SAN,ROQUE,LTDA.,,,,
74363,77.570.529-9,2025-07-24,,,,
74364,77.599.124-0,2025-07-24,,,,
74365,77.528.461-7,DON,PINON,SPA,2025-07-24,
74366,77.483.072-3,GRUPO,IDEA,SPA,2025-07-24,
