Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
98012,GRABADOS,Y,,,,
PERSONALIZADOS,RG,SPA,,,,
98013,77.836.869-2,PASEO,LOS,NEJOS,SPA,2025-07-24
IMPULSA,VSE,CONSULTORA,,,,
98014,78.165.311-K,2025-07-24,,,,
98015,77.837.031-K,HERNÁN,LEYTON,2025-07-24,,
98016,78.165.558-9,2025-07-24,,,,
98017,78.166.497-9,ZENIT,SPA,2025-07-24,,
98018,77.837.221-5,AGRODESARROLLO,SPA,2025-07-24,,
DEFENSORES,PENALES,V,,,,
98019,77.837.801-9,2025-07-24,,,,
98020,77.838.298-9,MERSIL,SPA,2025-07-24,,
98021,78.166.593-2,ANDRÉS,VÁSQUEZ,MUÑOZ,E.,2025-07-24
LA,FLOR,SERVICIOS,DE,,,
98022,77.838.302-0,2025-07-24,,,,
