Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
67422,THE,AMERICAN,SCHOOL,,,
67423,77.256.043-5,VORTEXA,SPA,2025-07-24,,
67424,77.443.214-0,2025-07-24,,,,
FUENTES,FARÍAS,SPA,,,,
67425,77.782.363-9,2025-07-24,,,,
67426,77.266.768-K,AGROINGEA,SPA,2025-07-24,,
67427,76.751.352-6,2025-07-24,,,,
OBRAS,CIVILES,E,,,,
67428,77.143.518-1,INDUSTRIALES,2025-07-24,,,
67429,77.443.486-0,2025-07-24,,,,
67430,77.163.967-4,2025-07-24,,,,
67431,96.701.540-7,OCEANIC,CHILE,S,A,2025-07-24
DESTILADORES,DE,AGUA,,,,
67432,77.174.160-6,2025-07-24,,,,
Y,LIQUIDOS,AFINES,,,,
