Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
104299,INVERSIONES,ALBAMAR,,,,
SOC,DE,PROFESIONALES,,,,
104300,77.087.830-6,EN,SALUD,MENTAL,2025-07-24,
104301,77.088.557-4,SICAA,SPA,2025-07-24,,
104302,77.089.158-2,2025-07-24,,,,
104303,77.089.791-2,OFFICE,DESIGN,SPA,2025-07-24,
104304,77.089.890-0,ABASTECIMIENTOS,2025-07-24,,,
SERVI,PATAGONIA,FUCA,,,,
104305,77.090.517-6,2025-07-24,,,,
104306,77.091.648-8,LUBRICANTES,LUBRI,SPA,2025-07-24,
104307,77.091.882-0,2025-07-24,,,,
104308,77.094.443-0,2025-07-24,,,,
ACADEMIA,NACIONAL,DE,,,,
104309,77.094.463-5,2025-07-24,,,,
LA,CUECA,CHILENA,SPA,,,
