Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.139.704-0,TECNO,MUNDO,SPA,2025-07-24,,
84818,77.539.680-6,CAPACITACION,2025-07-24,,,
COMERCIAL,CECC,LTDA,,,,
SERVICIOS,Y,EVENTOS,,,,
84819,77.979.444-K,2025-07-24,,,,
84820,77.996.151-6,PULIZIA,SPA,2025-07-24,,
84821,77.996.305-5,2025-07-24,,,,
84822,78.056.484-9,MONTYLINA,SPA,2025-07-24,,
84823,77.996.429-9,INNOVASERV,CHILE,SPA,2025-07-24,
ORSERVI.,H.,B.,Y,,,
84824,76.968.103-5,2025-07-24,,,,
84825,77.980.676-6,2025-07-24,,,,
84826,77.996.813-8,2025-07-24,,,,
84827,76.968.805-6,SERVICIOS,KRUMSA,SPA,2025-07-24,
