Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
50166,DIBUJO,TECNICO,MYA,,,
50167,76.769.478-4,DISTRIBUIDORA,SERGIO,2025-07-24,,
50168,76.556.753-K,Grupo,CL,SpA,2025-07-24,
50169,77.986.678-5,DEENER,SPA,2025-07-24,,
50170,76.770.684-7,QUALITY,AGENCY,SPA,2025-07-24,
INGENIERIA,Y,SERVICIOS,,,,
50171,76.546.726-8,2025-07-24,,,,
PAULO,LEAL,E.I.R.L.,,,,
50172,76.557.034-4,RECICLACIRCO,LIMITADA,2025-07-24,,
50173,76.529.595-5,"CHOCOLATERÍA,",2025-07-24,,,
ALFAJORES,Y,OTROS,E.I.,,,
50174,18.350.044-9,2025-07-24,,,,
50175,76.547.293-8,2025-07-24,,,,
50176,76.460.492-K,CITINET,spa,2025-07-24,,
