Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
79817,ESPACIOS,CLIMATIZADOS,G.,,,
SILVIA,JEANNETTE,NOVA,,,,
MATUS,DE,LA,PARRA,,,
79818,77.787.495-0,2025-07-24,,,,
EMPRESA,INDIVIDUAL,DE,,,,
79819,77.838.582-1,NOVA,HORIZONTE,SPA,2025-07-24,
79820,77.930.128-1,OSMOTECNIA,SPA,2025-07-24,,
79821,77.193.286-K,LCA,SPA,2025-07-24,,
GESTIÓN,EMPRESARIAL,DE,,,,
79822,77.838.859-6,2025-07-24,,,,
CENTRO,DE,DIAGNOSTICO,,,,
79823,85.610.900-3,2025-07-24,,,,
79824,77.829.338-2,2025-07-24,,,,
79825,77.763.771-1,2025-07-24,,,,
79826,77.930.702-6,RAMS,TECHNOLOGY,SPA,2025-07-24,
79827,77.781.386-2,ACADEMIA,PUBLICA,SPA,2025-07-24,
