Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.255.983-8,ALYANSA,2025-07-24,,,,
FRIGORIFICO,DE,OSORNO,,,,
62557,96.518.090-7,2025-07-24,,,,
62558,77.057.801-9,2025-07-24,,,,
62559,77.231.858-8,SERVICIOS,INTEGRALES,2025-07-24,,
B,Y,C,LIMITADA,,,
62560,76.972.791-4,TERRITORIO,COMÚN,SPA,2025-07-24,
62561,76.258.209-0,2025-07-24,,,,
62562,76.991.312-2,CONSTRUCCION,INGRID,2025-07-24,,
PEREZ,MEDINA,E.I.R.L.,,,,
62563,77.232.614-9,2025-07-24,,,,
62564,76.508.019-3,ARSQUIL,SPA,2025-07-24,,
INVERSIONES,G,V,G,,,
62565,77.578.630-2,2025-07-24,,,,
62566,76.973.392-2,ARRIENDOS,CELIDIA,2025-07-24,,
CANUMAN,CARDENAS,E,,,,
