Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
84446,IM,IMPORTACIONES,,,,
MEDICAS,S,A,,,,
84447,77.966.136-9,TRASNPORTES,2025-07-24,,,
84448,76.949.816-8,2025-07-24,,,,
84449,78.031.936-4,HARDWARE´S,2025-07-24,,,
84450,77.516.487-5,TALLER,NEOVIALE,SPA,2025-07-24,
84451,76.950.036-7,TELINJECT,CHILE,SPA,2025-07-24,
ASESORÍA,EN,GESTIÓN,,,,
DE,RECURSOS,HUMANOS,,,,
Y,CAPACITACIÓN,PAOLA,,,,
84452,78.120.375-0,2025-07-24,,,,
HORMAZABAL,SOTO,E.I.R.,,,,
84453,78.031.941-0,C&P,SPA,2025-07-24,,
84454,77.940.334-3,MERIDIANA,DIGITAL,SPA,2025-07-24,
84455,77.987.475-3,2025-07-24,,,,
