Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
84962,COMERCIAL,SKIPPY,,,,
84963,78.063.263-1,2025-07-24,,,,
84964,78.060.110-8,2025-07-24,,,,
84965,77.984.855-8,2025-07-24,,,,
84966,78.064.453-2,2025-07-24,,,,
84967,78.150.161-1,2025-07-24,,,,
84968,77.545.197-1,ELECTROVALD,SPA,2025-07-24,,
84969,77.984.878-7,BGM,SPA,2025-07-24,,
84970,77.546.036-9,2025-07-24,,,,
PARTES,Y,PIEZAS,SPA,,,
84971,77.985.293-8,2025-07-24,,,,
84972,76.972.935-6,COMERCIALIZADORA,2025-07-24,,,
