Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.605.948-1,MUNDOATV,EIRL,2025-07-24,,,
51243,78.009.769-8,2025-07-24,,,,
SERVICIOS,Y,TURISMO,,,,
51244,76.566.636-8,PRICER,SpA,2025-07-24,,
51245,76.238.137-0,CONSTRUMARKET,SPA,2025-07-24,,
51246,76.532.540-4,2025-07-24,,,,
51247,78.018.323-3,INFORMÁTICOS,BERNAL,2025-07-24,,
SOCIEDAD,MEDICA,DCG,,,,
51248,77.873.604-7,2025-07-24,,,,
51249,76.528.416-3,2025-07-24,,,,
51250,76.491.273-K,2025-07-24,,,,
DE,MAR,A,CORDILLERA,,,
51251,77.874.411-2,2025-07-24,,,,
51252,78.010.129-6,2025-07-24,,,,
