Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.095.052-K,OPTIMIZA,CONSULTING,SPA,2025-07-24,,
65940,76.683.443-4,2025-07-24,,,,
65941,77.194.568-6,PRODUCCIONES,VOLCÁNICA,2025-07-24,,
65942,77.720.949-3,2025-07-24,,,,
GESTION,CULTURAL,ARRAU,,,,
65943,76.122.016-0,2025-07-24,,,,
&amp;,NOTON,SPA,,,,
65944,76.683.722-0,2025-07-24,,,,
SOFTWARE,CHILE,SPA,,,,
65945,77.384.605-7,CYL,SPA,2025-07-24,,
SOCIEDAD,DE,SERVICIOS,,,,
65946,77.098.475-0,2025-07-24,,,,
INTEGRALES,H&E,SPA.,,,,
65947,77.173.177-5,INVERSIONES,CARGUT,SPA,2025-07-24,
65948,76.123.039-5,JUNAR,SPA,2025-07-24,,
65949,77.385.080-1,2025-07-24,,,,
65950,77.196.332-3,RUCA,KUMILLAL,SPA,2025-07-24,
