Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
72310,EDUARDO,SEGUNDO,GIL,,,
ASESORIAS,Y,MEDICINA,,,,
72311,77.967.069-4,2025-07-24,,,,
72312,77.523.569-1,2025-07-24,,,,
72313,77.487.269-8,EDUARDO,PÉREZ,ROJAS,2025-07-24,
CENTRO,DE,ESTUDIO,Y,,,
72314,77.427.860-5,DISEÑO,DEL,PAISAJE,2025-07-24,
72315,77.387.777-7,2025-07-24,,,,
72316,77.670.323-0,2025-07-24,,,,
V,Y,K,MANTENCIONES,Y,,
72317,77.488.258-8,2025-07-24,,,,
SERPROTEC,DEL,NORTE,,,,
72318,76.947.145-6,2025-07-24,,,,
72319,77.390.165-1,2025-07-24,,,,
72320,77.670.429-6,EL,CORAL,SPA,2025-07-24,
