Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.672.244-8,CHILOE,SPA,2025-07-24,,,
EMPRESA,DE,TRANSPORTES,,,,
77160,76.641.331-5,HERIBERTO,FABIAN,LEAL,2025-07-24,
LAGOS,EMPRESA,INDIVID,,,,
SOCIEDAD,DE,CAPACITACION,,,,
77161,77.638.181-0,2025-07-24,,,,
CORREA,Y,COMPANIA,,,,
77162,77.602.850-9,2025-07-24,,,,
77163,76.643.278-6,SALES,FORCES,SPA,2025-07-24,
77164,77.639.224-3,LE,FANTAIL,SPA,2025-07-24,
ASESORÍAS,LUCIA,EUGENIA,,,,
77165,77.639.327-4,2025-07-24,,,,
CARRILLO,ANDRADES,E.I.R.L.,,,,
CRU,CONSULTORES,Y,,,,
77166,78.184.427-6,2025-07-24,,,,
RUMAH,DISEÑO,Y,,,,
77167,77.717.531-9,2025-07-24,,,,
77168,77.639.371-1,NATUREZA,SPA,2025-07-24,,
77169,77.672.925-6,2025-07-24,,,,
77170,77.012.403-4,2025-07-24,,,,
