Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.100.697-3,CONSTRUCCIONES,2025-07-24,,,,
76833,77.815.428-5,2025-07-24,,,,
76834,77.590.941-2,CLA,TURISMO,SPA,2025-07-24,
76835,78.163.521-9,WEBGEN,SPA,2025-07-24,,
76836,77.137.368-2,CONTROL,DE,PLAGAS,2025-07-24,
76837,77.815.973-2,DIENERGY,SOLAR,SPA,2025-07-24,
76838,77.625.144-5,VENTAS,Y,SERVICIOS,2025-07-24,
76839,77.100.842-9,2025-07-24,,,,
CRISTIAN,JARA,E.I.R.L.,,,,
76840,77.139.204-0,OMEGA,INGENIERIA,SPA,2025-07-24,
76841,76.997.987-5,2025-07-24,,,,
76842,77.625.719-2,TODO,CON,PALETS,SPA,2025-07-24
