Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
38056,77.660.092-K,DER,KLEMPNER,SPA,2025-07-24,
38057,77.645.716-7,2025-07-24,,,,
38058,76.741.518-4,FLUENCIA,SPA,2025-07-24,,
38059,77.660.169-1,MELMAS,SPA,2025-07-24,,
38060,77.645.805-8,GASTRONOMICA,2025-07-24,,,
38061,77.646.391-4,OBO,LIMITADA,2025-07-24,,
38062,77.416.902-4,2025-07-24,,,,
38063,77.646.503-8,CERTIFAST,CHILE,SPA,2025-07-24,
COMERCIAL,Y,SERVICIOS,,,,
38064,77.660.517-4,2025-07-24,,,,
38065,76.742.648-8,MOVILIZACION,Y,RENT,A,2025-07-24
CAR,DANIEL,NAVE,,,,
