Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.690.904-3,TEKNOTECH,SPA,2025-07-24,,,
53839,78.099.641-2,A&F,ELECTRICIDAD,SPA,2025-07-24,
53840,76.940.906-8,BENAVIDES,ODDE,SPA,2025-07-24,
53841,78.099.744-3,INVERSIONES,TILLERO,2025-07-24,,
53842,76.656.515-8,2025-07-24,,,,
53843,76.941.777-K,D-CONTROL,SPA,2025-07-24,,
53844,76.691.719-4,2025-07-24,,,,
53845,76.313.396-6,2025-07-24,,,,
53846,76.662.251-8,TRANSPORTES,EL,ROBLE,2025-07-24,
DE,THOR,SPA,,,,
53847,76.715.189-6,2025-07-24,,,,
53848,76.314.354-6,GeoConsulting,Ltda.,2025-07-24,,
