Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.281.461-7,INTEGRALES,PUGA,2025-07-24,,,
69723,77.564.356-0,2025-07-24,,,,
Empresa,de,limpieza,",",,,
69724,77.275.498-1,2025-07-24,,,,
69725,77.277.262-9,PIZARRO,MIRANDA,E.I.R.,2025-07-24,
69726,77.868.949-9,2025-07-24,,,,
69727,76.281.493-5,miqueles,y,zagal,ltda.,2025-07-24
69728,76.851.915-3,SIMPLEMENTE,SPA,2025-07-24,,
69729,77.277.496-6,2025-07-24,,,,
69730,77.564.963-1,DBL,SOLUTION,SPA,2025-07-24,
69731,76.854.770-K,INFORMATICA,CLAUDIO,2025-07-24,,
