Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6
104398,INGENIERIA,Y,,,
CONSTRUCCION,JR,SPA,,,
104399,77.146.210-3,EXPORT,APO,2025-07-24,
104400,77.146.287-1,2025-07-24,,,
BRUJULA,SUR,LIMITADA,,,
SOCIEDAD,DE,SERVICIOS,,,
104401,77.147.133-1,2025-07-24,,,
CASA,IMPRESORA,SPA,,,
Constructora,Alex,Toledo,,,
104402,77.147.592-2,2025-07-24,,,
De,La,Hoz,E.I.R.L.,,
104403,77.147.599-K,2025-07-24,,,
104404,77.148.187-6,MERAKI,SPA,2025-07-24,
VENTAS,AL,POR,MENOR,,
104405,77.148.243-0,2025-07-24,,,
TAPICERIA,MONTES,E,,,
104406,77.148.540-5,HIJOS,COMPANIA,2025-07-24,
104407,77.148.632-0,LIMPIAMOS,YA!!,SPA,2025-07-24
104408,77.148.951-6,HIDALGO,FUENTES,E.I.R.,2025-07-24
