Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
86376,RGM,MALLAS,DE,,,
86377,78.074.867-2,M,STUDIO,SPA,2025-07-24,
PROYECTOS,Y,SERVICIOS,,,,
86378,78.131.294-0,2025-07-24,,,,
86379,78.046.508-5,DISEÑO,GRÁFICO,2025-07-24,,
SALAZAR,CHAIMA,E.I.R.L.,,,,
86380,77.034.078-0,2025-07-24,,,,
86381,78.131.303-3,MARGOTH,ELIANA,2025-07-24,,
MUÑOZ,RIQUELME,E.I.R.L.,,,,
86382,78.046.645-6,2025-07-24,,,,
86383,78.900.100-6,DISTRIBUIDORA,GOLD,2025-07-24,,
SUPPORT,S,A,,,,
SOCIEDAD,GATICA,&,,,,
86384,78.008.795-1,2025-07-24,,,,
86385,78.118.966-9,2025-07-24,,,,
86386,78.075.086-3,AGENCIA,K10,SPA,2025-07-24,
