Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.132.743-3,FERRETERÍA,SAN,2025-07-24,,,
84742,78.049.074-8,OUTSOURCING,RAÚL,2025-07-24,,
OYARZÚN,ALIAGA,E.I.R.L.,,,,
84743,78.053.628-4,2025-07-24,,,,
84744,78.133.855-9,2025-07-24,,,,
YUSEF,RUMIE,E.I.R.L.,,,,
CIFUENTES,Y,ORELLANA,,,,
84745,78.049.604-5,2025-07-24,,,,
84746,78.053.769-8,GESA&R,SPA,2025-07-24,,
84747,77.533.948-9,2025-07-24,,,,
LF,TWO,TECHNOLOGY,,,,
84748,77.993.118-8,2025-07-24,,,,
84749,76.962.343-4,BASAURE,LUCERO,E.I.R.,2025-07-24,
84750,77.534.572-1,LITOTACTICO.COM,SPA,2025-07-24,,
84751,78.053.913-5,MISLE,Y,BLAU,SPA,2025-07-24
