Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
104692,SERVICIOS,AGRICOLAS,,,,
104693,77.302.623-8,PRODUCTORA,SUR,SPA,2025-07-24,
104694,77.302.876-1,TERRAVIDA,SPA,2025-07-24,,
104695,77.303.209-2,EMETEFE,SPA,2025-07-24,,
104696,77.303.339-0,2025-07-24,,,,
104697,77.303.388-9,COMERCIAL,RAFF,SPA,2025-07-24,
VENTAS,Y,SERVICIOS,,,,
104698,77.304.375-2,AGROAMBIENTE,INOCUO,2025-07-24,,
104699,77.304.978-5,2025-07-24,,,,
104700,77.305.006-6,INTEGROTEC,SPA,2025-07-24,,
SERVICIOS,EN,EQUIPOS,,,,
104701,77.305.223-9,2025-07-24,,,,
DE,RAYOS,SRX,SPA,,,
SERCAP,INGENIERIA,Y,,,,
104702,77.305.850-4,2025-07-24,,,,
