Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
84696,CENTRO,INTEGRAL,DE,,,
SALUD,SAN,"CARLOS,",SPA,,,
84697,77.533.025-2,2025-07-24,,,,
FILTROS,Y,TECNOLOGÍA,,,,
84698,76.956.481-0,2025-07-24,,,,
84699,78.051.193-1,NICOLAS,GONZALEZ,SPA,2025-07-24,
84700,77.990.339-7,PROTECLINE,SPA,2025-07-24,,
84701,76.957.275-9,2025-07-24,,,,
ÁNGEL,CABEZAS,E.I.R.L.,,,,
84702,78.051.501-5,SONIM,SPA,2025-07-24,,
84703,77.994.896-K,2025-07-24,,,,
84704,77.977.394-9,2025-07-24,,,,
CONSTRUCCIÓN,B&B,SPA,,,,
84705,78.051.816-2,WORKCLINIC,SPA,2025-07-24,,
84706,78.046.279-5,SERVILAB,SPA,2025-07-24,,
