Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.278.187-3,ARAYA,PULGAR,SPA,2025-07-24,,
TERESA,DEL,CARMEN,,,,
68320,76.791.832-1,2025-07-24,,,,
GARRIDO,ROJAS,E,HIJOS,,,
SYSTRA,AGENCIA,EN,,,,
68321,76.216.017-K,2025-07-24,,,,
68322,76.542.839-4,MYD,SERVICIOS,2025-07-24,,
68323,77.278.677-8,2025-07-24,,,,
68324,76.793.603-6,2025-07-24,,,,
SERVICIOS,MÉDICOS,Y,,,,
68325,77.216.666-4,OFTALMOLÓGICOS,2025-07-24,,,
68326,76.545.172-8,IXXOS,SPA,2025-07-24,,
68327,77.320.989-8,2025-07-24,,,,
OF,STEEL,SPA,,,,
68328,77.301.854-5,RECICLAJES,Y,OBRAS,2025-07-24,
MENORES,DEL,SUR,SPA,,,
68329,77.181.436-0,2025-07-24,,,,
