Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.741.135-7,DOCTUMS,CHILE,LIMITADA,2025-07-24,,
DISTRIB,Y,COMERCIAL,DE,,,
77642,77.662.190-0,EQUIPOS,ELECTRONICOS,2025-07-24,,
INTEGRAL,SERVICE,LTDA,,,,
SERVICIOS,Y,OPERACIONES,,,,
77643,77.741.129-2,2025-07-24,,,,
SERVICIOS,MÉDICOS,CARIBE,,,,
77644,77.117.819-7,2025-07-24,,,,
SOMMER,Y,URRUTIA,,,,
77645,77.662.560-4,INGENIERIA,Y,MARKETING,2025-07-24,
EMPRESA,DE,LIMPIEZA,Y,,,
77646,77.838.082-K,SERVICIOS,GENERALES,2025-07-24,,
GM,DISEÑO,VIVIANA,DEL,,,
77647,76.669.973-1,ROSARIO,MAULEN,ANGEL,2025-07-24,
COMERCIALIZADORA,RIO,VIDA,,,,
77648,77.692.726-0,2025-07-24,,,,
"INGENIERÍA,",SEGURIDAD,Y,,,,
77649,77.663.593-6,2025-07-24,,,,
LIMPIEZA,INDUSTRIAL,SPA,,,,
IMPORTACIONES,ORE,MEC,,,,
77650,76.670.348-8,2025-07-24,,,,
77651,77.663.403-4,BIM,CONSTRUCTORA,SPA,2025-07-24,
