Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ID,RUT,Proveedor,Razón,Social,,,
77.343.606-1,EVENTOS,DE,NICOLA,LIMITADA,2025-07-24,,
71325,77.450.641-1,CACATUA,ESTUDIO,SPA,2025-07-24,,
71326,76.911.746-6,TRANSPORTES,CG,S.P.A.,2025-07-24,,
71327,76.916.933-4,ARRIENDOS,LARRY,AGUIRRE,E.I.R.L.,2025-07-24,
71328,77.930.257-1,CONSTRUCTORA,ALTO,COLBÚN,SPA,2025-07-24,
71329,77.435.656-8,TRAUMATOLOGIA,MALLECO,LIMITADA,2025-07-24,,
71330,76.912.932-4,INVERSIONES,TECH,LIMITADA,2025-07-24,,
71331,77.335.037-K,SIVIL,CONSULTORES,SPA,2025-07-24,,
71332,77.436.122-7,TURISMO,ARROS,SPA,2025-07-24,,
71333,77.343.711-4,RCK,TV,PRODUCTORA,AUDIOVISUAL,SPA,2025-07-24
71334,77.335.384-0,DIGITALSOFT,SPA,2025-07-24,,,
COMERCIALIZADORA,Y,DISTRIBUIDORA,,,,,
71335,77.484.455-4,2025-07-24,,,,,
