Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.520.276-9,COMERCIALIZADORA,COMU,2025-07-24,,,
74147,77.736.239-9,INTERSITE,SPA,2025-07-24,,
74148,77.583.934-1,LE,EXCLUSIF,SPA,2025-07-24,
74149,77.032.632-K,ABSTRACTA,CHILE,SPA,2025-07-24,
HEALTH&LIFE,TIME,CHILE,,,,
74150,76.479.607-1,2025-07-24,,,,
74151,78.047.339-8,2025-07-24,,,,
MADERAS,ALYWEN,KOIGUE,,,,
74152,77.011.171-4,2025-07-24,,,,
FR,INGENIERÍA,Y,,,,
74153,77.499.349-5,2025-07-24,,,,
74154,77.032.843-8,2025-07-24,,,,
74155,77.471.335-2,CALEFACCIÓN,AHUMADA,&,2025-07-24,
74156,77.564.223-8,INVERSIONES,POCO,A,POCO,2025-07-24
