Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.843.048-7,ALVIMOL,SPA,2025-07-24,,,
94312,77.843.051-7,DANIELA,GALARCE,SAINZ,2025-07-24,
DE,LA,PEÑA,E.I.R.L.,,,
94313,77.629.425-K,PROYECTATE,SPA,2025-07-24,,
94314,77.630.941-9,CONSTRUCCION,JNMU,2025-07-24,,
94315,77.843.741-4,2025-07-24,,,,
94316,77.631.234-7,2025-07-24,,,,
94317,77.844.216-7,2025-07-24,,,,
94318,77.631.342-4,RECRUITK,SPA,2025-07-24,,
94319,77.844.256-6,2025-07-24,,,,
94320,77.844.311-2,2025-07-24,,,,
DE,SUELOS,LIMITADA,,,,
CLINICA,DEL,TRAUMA,,,,
94321,77.844.731-2,2025-07-24,,,,
