Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
59731,SOCIEDAD,COMMUNIS,,,,
59732,76.876.049-7,INSUMOS,INDUSTRIALES,2025-07-24,,
59733,77.142.768-5,2025-07-24,,,,
CORO,CHILE,GOSPEL,,,,
59734,76.955.475-0,2025-07-24,,,,
JUANA,ARÉVALO,E.I.R.L,,,,
59735,76.903.218-5,SERVICIOS,DANIELA,2025-07-24,,
ELIZABETH,BERRIOS,P,,,,
59736,76.876.251-1,DE,GESTION,2025-07-24,,
EMPRESARIAL,E,INFO,,,,
59737,77.478.781-K,"CABRERA,",MUNOZ,Y,CIA.,2025-07-24
59738,76.134.255-K,2025-07-24,,,,
59739,85.275.900-3,INTERWINS,S.A.,2025-07-24,,
59740,76.955.073-9,RIOS,GARCES,SPA,2025-07-24,
59741,65.169.296-2,2025-07-24,,,,
