Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.416.456-1,SORIA,MOTORS,SPA,2025-07-24,,
69873,77.285.645-8,THE,WINGMAN,SPA,2025-07-24,
69874,76.648.373-9,Plantagonia,Aysen,E.I.R.L,2025-07-24,
69875,77.572.630-K,ORTOPROTEC,Y,CIA,LTDA,2025-07-24
69876,76.859.298-5,GLOSER,SPA,2025-07-24,,
69877,77.873.397-8,WOLF,MAR,SPA,2025-07-24,
69878,77.286.365-9,2025-07-24,,,,
69879,77.572.872-8,2025-07-24,,,,
PEREIRA,HERMANOS,SPA,,,,
69880,76.287.054-1,AERONÁUTICA,2025-07-24,,,
69881,77.282.709-1,2025-07-24,,,,
69882,77.417.104-5,G-APRIL,SPA,2025-07-24,,
