Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
94107,77.787.694-5,CAPACITACION,2025-07-24,,,
KEEP,PUSHING,BUSINESS,,,,
94108,77.788.336-4,2025-07-24,,,,
"JARDINES,",PODAS,Y,,,,
94109,77.788.649-5,2025-07-24,,,,
94110,77.601.429-K,PROSERVIS,SPA,2025-07-24,,
94111,77.788.862-5,RUEDA,BAR,SPA,2025-07-24,
COMERCIALIZADORA,V,Y,,,,
94112,77.602.496-1,2025-07-24,,,,
94113,77.789.343-2,PROFESIONALES,2025-07-24,,,
94114,77.602.666-2,GRACARTUR,SPA,2025-07-24,,
LA,INQUIETA,LIBRERIA,,,,
94115,77.790.777-8,2025-07-24,,,,
