Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
95651,FERRETERIA,HIDRAULICA,,,,
95652,77.834.967-1,2025-07-24,,,,
Serie,Cuatro,Producciones,,,,
95653,78.441.220-2,2025-07-24,,,,
GARCIA,SANCHEZ,LTDA,-,,,
95654,78.457.370-2,2025-07-24,,,,
95655,78.476.790-6,CAPACITACION,INSIDE,2025-07-24,,
95656,77.835.638-4,2025-07-24,,,,
Impresora,y,Comercial,FE,,,
95657,78.481.840-3,2025-07-24,,,,
&,SER,Ltda.,,,,
95658,77.835.703-8,INTEGRALES,DESIERTO,2025-07-24,,
95659,78.496.530-9,REPRESENTAC,2025-07-24,,,
IMPORTACION,Y,EXPORT,,,,
COL,BO,LTDA,,,,
95660,77.836.004-7,2025-07-24,,,,
95661,78.508.800-K,publidrag,2025-07-24,,,
