Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
CÓDIGO,CHILE,LIMITADA,,,,
86420,78.009.739-6,2025-07-24,,,,
MERCADO,E,HIJOS,SPA,,,
86421,78.077.351-0,RAFIMED,SPA,2025-07-24,,
86422,78.939.950-6,EDUCACINAL,NIMARA,2025-07-24,,
86423,78.050.174-K,ALMA,GOURMET,SPA,2025-07-24,
86424,78.951.600-6,TODO,TIMBRE,LIMITADA,2025-07-24,
86425,78.121.360-8,AUTOMOTRICES,DENHAM,2025-07-24,,
86426,77.035.499-4,2025-07-24,,,,
GEN,SOLUTIONS,TECH,,,,
86427,78.077.421-5,2025-07-24,,,,
86428,78.122.187-2,MV,ARS,SPA,2025-07-24,
86429,78.133.414-6,MEDICAL,SEEK,SPA,2025-07-24,
