Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6
77.728.879-2,ESTRATO,CNC,SPA,2025-07-24,
73958,77.022.743-7,"VENTAS,",SERVICIOS,Y,2025-07-24
73959,77.729.466-0,BUNLED,CORP,SPA,2025-07-24
73960,77.557.042-3,2025-07-24,,,
73961,77.464.600-0,REPRESENTACIONES,2025-07-24,,
SOC,DE,CAPACIT,,,
73962,77.005.150-9,2025-07-24,,,
AGUA,ESENCIAL,CHILE,,,
73963,77.557.943-9,2025-07-24,,,
73964,77.508.466-9,2025-07-24,,,
73965,77.465.684-7,TITAN,SPA,2025-07-24,
CENTRO,DE,INNOVACIÓN,,,
73966,77.023.825-0,2025-07-24,,,
Y,DISEÑO,AVANZADO,,,
73967,77.485.472-K,2025-07-24,,,
