Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77516,SERVICIOS,DE,INGENIERÍA,,,
ELÉCTRICA,MONSALVE,SPA,,,,
77517,77.832.901-8,JBC,LIMITADA,2025-07-24,,
77518,77.733.505-7,2025-07-24,,,,
CONSULTORES,Y,ASESORES,,,,
CLEVER,SHEEP,LIMITADA,,,,
77519,77.617.771-7,CONSTRUAIRE,SPA,2025-07-24,,
CENTRO,TERAPÉUTICO,Y,,,,
77520,77.833.148-9,PSICOEDUCATIVO,TLP,CHILE,2025-07-24,
SABBAGH,ARQUITECTOS,Y,,,,
77521,77.684.487-K,2025-07-24,,,,
77522,77.618.668-6,TRANSPORTES,VALDIVIA,SPA,2025-07-24,
77523,77.733.711-4,RECICLA,SPA,2025-07-24,,
77524,77.656.035-9,GRASS,INDUSTRY,CHILE,SPA.,2025-07-24
77525,76.660.812-4,GREEN,EXTREME,SPA,2025-07-24,
77526,77.658.424-K,2025-07-24,,,,
CONSTRUCCIÓN,G&L,SPA,,,,
